owner_key,legacy_uuid,title,topic,url,downloadable,expected_bytes,reference_status
r_piemon,r_piemon:5d3c8cfa-b098-4d50-a510-5786459bc673,Idrogeologia - Spessore dei litotipi impermeabili nella zona non satura 1:100.000,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/Spessore_litotipi_spess_acquif.zip,true,1753166,ok
r_piemon,r_piemon:5d3c8cfa-b098-4d50-a510-5786459bc673,Idrogeologia - Spessore dei litotipi impermeabili nella zona non satura 1:100.000,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/Idrogeologia_pianura_piemontese.pdf,true,2288182,ok
r_piemon,r_piemon:f8627c9e-de11-46f1-812f-3683c9ed464c,Ppr - Sistema degli ecomusei (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sistema_ecomusei.zip,true,4707,ok
r_piemon,r_piemon:1acddde1-f637-463c-9f45-31a2a60aebbd,Ambiti amministrativi - Comuni - 2016 Storico,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/Ambiti_amministrativi_comuni_serie_storica/AMBITI_AMMINISTRATIVI_COMUNI_2016.zip,true,9668292,ok
r_piemon,r_piemon:0d6fcd00-e6fe-44db-bd5d-1185e7f2ee57,Limiti amministrativi 1:100.000 - Area regionale - Storico,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/Regione100_STORICO.zip,true,167575,ok
r_piemon,r_piemon:3c0607ff-a651-42a6-ba8a-c8ec8c312f47,"Ppr - Aree urbanizzate, di espansione e relative pertinenze (tav. P5)",planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/aree_urbanizzate.zip,true,76856,ok
c_001272,c_l219:a985515a-f053-4010-ba9f-293e3ca7d535,Urbanistica - PRG Var. Geologica - Limite dell'area soggetta all'onda di piena per collasso dei bacini artificiali,planningCadastre,http://geoportale.comune.torino.it/sec/zip/limite_dell_area_soggetta_all_onda_di_piena_per_collasso_dei_bacini_artificiali.zip,true,8642,ok
r_piemon,r_piemon:bfe27486-2658-4ae4-ba6c-207f2cc1942c,Ppr - Aree ed elementi di specifico interesse geomorfologico e naturalistico (tav. P4),biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/elem_interesse_naturalistico_upp.zip,true,16211,ok
c_001272,c_l219:343e6aff-972c-4739-9774-adc8a3a72a88,Consultori,health,http://geoportale.comune.torino.it/geodati/zip/consultori_geo.zip,true,6803,ok
c_001272,c_l219:343e6aff-972c-4739-9774-adc8a3a72a88,Consultori,health,http://geoportale.comune.torino.it/geodati/zip/consultori_csv.zip,true,2107,ok
r_piemon,r_piemon:d98fc59a-61b9-4b8c-8c16-1568d3a92809,Ppr - Poli della religiosità (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/poli_religiosita.zip,true,13052,ok
p_to,cmto:3aff0e39-b60f-4900-bff8-1931f1278a5f,CERONDA-CASTERNONE Alluvione 13-16/10/2000,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/cerondacasternone/Stralcio_Relazione_Ceronda-Casternone_Alluvione2000.pdf,true,69359,ok
r_piemon,r_piemon:2bb551d2-bad8-488f-9070-07f5a65b5f11,TRAFFICO GIORNALIERO MEDIO E ALTRI DATI SVR 2019 SU ELEMENTO STRADALE BDTRE,transportation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/TRASPORTI/DatiSVR2019_su_ElementoStradaleBDTRE.zip,true,83300151,ok
r_piemon,r_piemon:ad8d8f29-e5d3-4c47-93fe-5d3dcfbce434,Luoghi del Commercio,location,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Commercio/luoghi_commercio.zip,true,7822,ok
p_to,cmto:6b154d5c-ee86-4592-b36b-03cd0a1a1c47,Impianti autorizzati al recupero di rifiuti - puntuale,environment,https://eds.cittametropolitana.torino.it/geoportale/SHP_INT_REC.php,true,94999,ok
r_piemon,r_piemon:eacd5448-beae-4547-b6b0-39b6afe58c31,Ppr - Presenza stratificata di sistemi irrigui (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/presenza_sistemi_irrigui.zip,true,69001,ok
p_to,cmto:8cb6a410-9a01-4684-aa9e-3270e19ac538,PTC 2 - Centri commerciali,utilitiesCommunication,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav22/centri_commerciali.zip,true,25929,ok
p_to,cmto:a18993be-26ce-46cf-b44c-399e5013475a,PTC 2 - Ambiti produttivi,economy,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav22/areali_strategici.zip,true,93289,ok
r_piemon,r_piemon:8adb42c0-a8c5-4e1b-aabd-833ded0ceaa1,ALLESTIMENTO CARTOGRAFICO DI RIFERIMENTO BDTRE 2026 BN 1bit 1:50.000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Allestimento%201:50.000%20BDTRE%202026&layer=scBD3fg50,true,18993,ok
r_piemon,r_piemon:caa23b9b-ea82-4dca-a838-732b1b948f0e,TRAFFICO GIORNALIERO MEDIO E ALTRI DATI SVR 2024 SU ELEMENTO STRADALE BDTRE,transportation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/TRASPORTI/DatiSVR2024_su_ElementoStradaleBDTRE.zip,true,81527617,ok
p_to,cmto:aae02c7a-3e58-4a59-b11a-a7e033f2987e,P.P. COLLINA DI PINEROLO (P. DEFINITIVO) - Schede relative al patrimonio storico-artistico-architettonico e culturale-documentario,planningCadastre,https://www.cittametropolitana.torino.it/cms/risorse/sit-cartografico/dwd/beni/paesaggio/ppcpinerolo/schede.pdf,true,134002,ok
r_piemon,r_piemon:ca06f6de-8bf1-4478-9ac9-4bce8ba6658e,Ppr - Strade principali (tavv. P2-P5-P6),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/strade_principali_mar2010.zip,true,224165,ok
r_piemon,r_piemon:2d7a4c64-79d9-435b-b738-602232c910db,Vini – indicazione dell’idoneità alla D.O. su mosaicatura catastale di riferimento regionale 2022,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/ViniVitigni/IDONEITA_PRODUZIONE_VINO_DO_2022-EPSG32632-GPKG.zip,true,32519983,ok
p_bi,p_bi:5f41dac2-6e23-4f80-880e-8c1e666a5a95,Provincia di Biella - PTPv1 - Rete ferroviaria,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-u-carta-degli-indirizzi-di-governo-del,false,0,err
p_bi,p_bi:5f41dac2-6e23-4f80-880e-8c1e666a5a95,Provincia di Biella - PTPv1 - Rete ferroviaria,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-f-politiche-territoriali-della,false,0,err
p_bi,p_bi:5f41dac2-6e23-4f80-880e-8c1e666a5a95,Provincia di Biella - PTPv1 - Rete ferroviaria,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-politiche-lassetto-del-sistema,false,0,err
p_to,arlpa_to:07.03.19-D_2014-09-19-14:45,Arpa Piemonte - Conoidi alluvionali in Piemonte,geoscientificInformation,http://webgis.arpa.piemonte.it/w-metadoc/Download/conoidi_piemonte.zip,true,3512669,ok
p_to,cmto:d9822b53-10fa-4072-b239-c1935f315dc9,Scarichi industriali provenienti da insediamenti produttivi - puntuale,environment,https://eds.cittametropolitana.torino.it/geoportale/SHP_INT_SCARICHI.php,true,160935,ok
p_to,cmto:cb755b62-0171-4a55-8f52-9862ea16bdf3,PTC 2 - Ambiti diffusione urbana,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav21/diff_urbana_ptcp2_point.zip,true,25193,ok
c_001272,c_l219:f4159952-a5ea-4797-9030-43701347898a,Piano del commercio - Sistemi,planningCadastre,http://geoportale.comune.torino.it/sec/zip/sistemi.zip,true,55340,ok
r_piemon,r_piemon:4647f5d5-ed39-428d-a84b-8916e77e8f4c,Land Cover Piemonte: Classificazione uso del suolo 2010 (raster) - STORICO,geoscientificInformation,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geomap.reteunitaria.piemonte.it/ws/taims/rp-01/taimsscaricogp/wms_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Land%20Cover%20Piemonte%202010%20storico&layer=scLCP2010,true,18993,ok
p_bi,p_bi:a2fcd8d4-94c5-4bc4-81c8-9cb586e5c88a,Provincia di Biella - fermate autobus,transportation,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at7-mobilita-e-trasporti,false,0,err
p_bi,p_bi:48e483a4-5322-459c-8eee-c8f8899bf6d5,Provincia di Biella - PTPv1 - Boschi e foreste,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/ctp-pae-sensibilita-paesistiche-e,false,0,err
r_piemon,r_piemon:9c8e61b7-77d1-4f44-a560-a7298811a50f,Aree Specifiche su cui applicare misure di tutela delle acque dall’inquinamento da prodotti fitosanitari,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Ambiente/AreeFitosanitari/Aree_specifiche_fitosanitari_2022_def.zip,true,1385290,ok
c_001272,c_l219:84821328-30d7-4d80-90f5-0b3d89d7e793,Urbanistica - PRG ZUCS - Edifici della ZUCS,planningCadastre,http://geoportale.comune.torino.it/sec/zip/edifici_della_zucs.zip,true,642819,ok
r_piemon,r_piemon:2c888713-43b5-4268-96f7-3be1a772f6ad,Ppr - SIC e ZSC (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sic_wgs84.zip,true,673211,ok
r_piemon,r_piemon:d01ec080-bc38-4142-9813-8ab8281e9a83,Ppr - Paesaggio fluviale e lacuale (tav. P6),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/fasce_fluviali.zip,true,180674,ok
c_001272,c_l219:74994f07-90e7-4b3a-b527-7a03617eaa52,Urbanistica - PRG ZUCS - Edifici con androni,planningCadastre,http://geoportale.comune.torino.it/sec/zip/edifici_con_androni.zip,true,176011,ok
r_piemon,r_piemon:02ead17a-e5de-4f1e-8a15-124d1c0bc1b4,"Rete ecologica della Provincia di Biella: Carta degli habitat, Aree di Valore Ecologico (AVE) e Carta della connettività ecologica (FRAGM)",biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/ReteEcologica/Biella_elementi_rete_progetto.zip,true,197249381,ok
r_piemon,r_piemon:02ead17a-e5de-4f1e-8a15-124d1c0bc1b4,"Rete ecologica della Provincia di Biella: Carta degli habitat, Aree di Valore Ecologico (AVE) e Carta della connettività ecologica (FRAGM)",biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/ReteEcologica/Biella_elementi_rete_gpkg.zip,true,197073342,ok
r_piemon,r_piemon:3b5b81c5-5ecd-4887-9410-aa019d2159ba,BDTRE - Informazioni geodetiche e fotogrammetriche,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/V_RETE/monografie_raffittimento.zip,true,197281896,ok
r_piemon,r_piemon:eb90ca2f-66cd-40cf-ab57-99ae40d7efde,Comprensori di irrigazione,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/SIBI/comprensori.zip,true,1040244,ok
p_to,cmto:811f6048-35d1-4051-bc39-a9e62c1d65a5,P.P. COLLINA DI PINEROLO (P. DEFINITIVO) - Relazione di compatibilità ambientale,planningCadastre,https://www.cittametropolitana.torino.it/cms/risorse/sit-cartografico/dwd/beni/paesaggio/ppcpinerolo/relazione_a.pdf,true,134002,ok
p_to,cmto:8e3f2d21-f5b0-4ded-8e7a-ee3bff358611,Campagne di monitoraggio della qualità dell'aria effettuate con il laboratorio mobile,environment,https://www.cittametropolitana.torino.it/cms/risorse/ambiente/dwd/geoportale/qualita-aria/cmto_campagne_monitoraggio_aria.zip,true,134002,ok
p_to,cmto:98e501d0-6ce4-4e2e-8cbe-763eb1e9e89a,PTC 2 - PIANO TERRITORIALE DI COORDINAMENTO - TAVOLA 4.2,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/tav_4-2_gerarchie.pdf,true,3436181,ok
c_001272,c_l219:5cc34843-08e7-40d6-a807-eb75d6578390,Catasto Terreni 1:1000 - Fogli di mappa,planningCadastre,http://geoportale.comune.torino.it/sec/zip/fogli.zip,true,713009,ok
r_piemon,r_piemon:0d2e20da-8df3-4e93-ba28-8f76c1b68df7,Pratiche Locali Tradizionali di pascolamento (PLT),farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/PLT/plt_piemonte.zip,true,299753624,ok
c_001272,c_l219:5b504285-b4b5-4628-a9bb-c5648e42b69c,Consolati,society,http://geoportale.comune.torino.it/geodati/zip/consolati_geo.zip,true,8266,ok
c_001272,c_l219:5b504285-b4b5-4628-a9bb-c5648e42b69c,Consolati,society,http://geoportale.comune.torino.it/geodati/zip/consolati_csv.zip,true,3841,ok
p_to,cmto:ba3fd399-99f8-43cb-8ed4-f47ef100b05a,SANGONE Alluvione 13-16/10/2000,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/sangone/Relazione_Sangone_Alluvione2000.pdf,true,3602045,ok
p_to,arlpa_to:01.02.12-D_2011-06-21-16:23,Arpa Piemonte - Balneazione in Piemonte - bollettino (15 maggio-30 settembre),inlandWaters,https://webgis.arpa.piemonte.it/w-metadoc/Download/balneazione.zip,true,195106,ok
r_piemon,r_piemon:958c5430-fdb2-4f16-a5b8-55708e919998,Impianti di depurazione delle acque reflue urbane - SIRI,environment,http://www.regione.piemonte.it/siriw/cartografia/mappastart.do,true,15248,ok
r_piemon,r_piemon:d20faf89-4a7b-4c2a-9508-e5bc93b9162a,CTRN vettoriale 1:10.000 (1991-2005) - Punti quotati,elevation,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geomap.reteunitaria.piemonte.it/ws/taims/rp-01/taimsscaricogp/wms_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20CTRN%20vettoriale%201:10.000%20(1991-2005)%20-%20Altimetria&layer=scCTRNAltimetria,true,18993,ok
p_bi,p_bi:d4dde04b-1316-45ab-aeb4-60b5c7d60eec,Provincia di Biella - Proprietà pubbliche,environment,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at6-matrice-ambientale,false,0,err
r_piemon,r_piemon:18895034-1059-47cd-95de-c858070d3aa3,Inventario Regionale delle Emissioni in Atmosfera (IREA),climatologyMeteorologyAtmosphere,https://servizi.regione.piemonte.it/catalogo/inventario-regionale-delle-emissioni-atmosfera-irea,true,25842,ok
p_to,cmto:bcc50156-26b5-4a2a-a8c1-f4962af1b6f9,Zone di protezione speciale (ZPS) del Piano Faunistico Venatorio - poligonale,environment,\\smbsrv1.provincia.torino.it\arcdati\sitad\agricoltura_e_foreste\fauna_e_flora\piano_faunistico\istituti_protezione_polyg.shp,false,0,skip_notthttp
r_piemon,r_piemon:a7849aaa-dbb3-46c0-bfe6-9d9d4b1fa251,Vertici trigonometrici - storico,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Punti_trigonometrici/VERTICI_TRIGONOMETRICI_storico.zip,true,171235,ok
r_piemon,r_piemon:ddea8995-ac14-458d-86e3-3689e1d58ed9,ALLESTIMENTO CARTOGRAFICO DI RIFERIMENTO BDTRE 2024 B/N 1:10.000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Allestimento%201:10.000%20BDTRE%202024&layer=scBD3CTR,true,18993,ok
r_piemon,r_piemon:e938629e-36f8-4d9a-9e0b-50cff57f2a0e,Ppr - Nodi principali (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/nodi_principali_poligono_unico.zip,true,1972329,ok
p_to,cmto:517a3f5e-6b03-4df6-827f-d30b364184e6,PTC 2 - PIANO TERRITORIALE DI COORDINAMENTO - TAVOLA 4.1,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/tav_4-1_infrastrutture.pdf,true,3214956,ok
c_001272,c_l219:306dff0d-5ee4-4a22-82b2-d714d4d419f8,Attività commerciali,economy,http://geoportale.comune.torino.it/geodati/zip/attivita_commerciali_geo.zip,true,1856364,ok
c_001272,c_l219:306dff0d-5ee4-4a22-82b2-d714d4d419f8,Attività commerciali,economy,http://geoportale.comune.torino.it/geodati/zip/attivita_commerciali_dwg.zip,true,650076,ok
c_001272,c_l219:306dff0d-5ee4-4a22-82b2-d714d4d419f8,Attività commerciali,economy,http://geoportale.comune.torino.it/geodati/zip/attivita_commerciali_csv.zip,true,1206800,ok
c_001272,c_l219:306dff0d-5ee4-4a22-82b2-d714d4d419f8,Attività commerciali,economy,http://geoportale.comune.torino.it/sec/zip/attivita_commerciali.zip,true,2525162,ok
c_001272,c_l219:d891d076-4137-4b59-acec-78ef90a295a4,Urbanistica - PRG ZUCS - Tessuti urbani,planningCadastre,http://geoportale.comune.torino.it/sec/zip/tessuti_urbani.zip,true,36214,ok
p_to,cmto:fe1ab542-5093-40c4-9c31-5b5bf9bbe17f,PTC 2 - Aree storico-culturali,society,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav32/aree_storico_culturali_census.zip,true,416162,ok
r_piemon,r_piemon:5622f663-f9c2-4b55-95af-3076f0a79eba,Ppr - Percorsi ciclo-pedonali (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/percorsi_ciclo_pedonali.zip,true,91107,ok
p_to,cmto:2e56407f-96dd-4eca-ba94-242c369b69f1,P.P. COLLINA DI PINEROLO (P. DEFINITIVO) - Allegato 1 (Elementi caratterizzanti il Sistema Naturale),planningCadastre,https://www.cittametropolitana.torino.it/cms/risorse/sit-cartografico/dwd/beni/paesaggio/ppcpinerolo/allegato1.pdf,true,134002,ok
p_to,cmto:9c218ba1-34f3-4b74-832d-2d45524c75a8,PTC 2 - Aree protette nazionali e regionali istituite,environment,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav31/aree_prot_istituite_l19.zip,true,1510892,ok
p_bi,p_bi:55564374-d98e-466f-affc-68eee327f265,Provincia di Biella - PTPv1 - Riserve naturali,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/ctp-pae-sensibilita-paesistiche-e,false,0,err
p_bi,p_bi:55564374-d98e-466f-affc-68eee327f265,Provincia di Biella - PTPv1 - Riserve naturali,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-u-carta-degli-indirizzi-di-governo-del,false,0,err
p_bi,p_bi:55564374-d98e-466f-affc-68eee327f265,Provincia di Biella - PTPv1 - Riserve naturali,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-f-politiche-territoriali-della,false,0,err
p_bi,p_bi:38b27975-84a4-4872-9408-116ddfa41472,Provincia di Biella - PTPv1 - Biotopi e SIC,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/ctp-pae-sensibilita-paesistiche-e,false,0,err
p_bi,p_bi:38b27975-84a4-4872-9408-116ddfa41472,Provincia di Biella - PTPv1 - Biotopi e SIC,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-f-politiche-territoriali-della,false,0,err
p_to,cmto:c88b0737-355f-4185-93dc-5be5667fc994,PTC 2 - Scuole superiori statali,utilitiesCommunication,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav21/scuole_superiori_statali.zip,true,38335,ok
r_piemon,r_piemon:ca3edd9c-15a4-4571-bbb2-e1074e6364b2,"Rete ecologica della Provincia di Novara: carta degli habitat, carta della connettività ecologica, aree di valore ecologico (AVE) , aree sorgente ed elementi di connessione",biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/ReteEcologica/novara_elementi_rete_gpkg.zip,true,9607347,ok
r_piemon,r_piemon:ca3edd9c-15a4-4571-bbb2-e1074e6364b2,"Rete ecologica della Provincia di Novara: carta degli habitat, carta della connettività ecologica, aree di valore ecologico (AVE) , aree sorgente ed elementi di connessione",biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/ReteEcologica/novara_elementi_rete_progetto.zip,true,9644749,ok
r_piemon,r_piemon:c3382995-0db1-43bd-b674-8dae6dbba936,Ppr - Zona fluviale allargata (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/zona_fluviale_allargata.zip,true,874285,ok
r_piemon,r_piemon:f0f8d77f-f39c-464f-b9c2-62bbcafe94f5,Vitigni su mosaicatura catastale di riferimento regionale 2024,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/ViniVitigni/VITIGNI_2024-EPSG32632-GPKG.zip,true,32084805,ok
